label,pssm_avg_A,pssm_avg_R,pssm_avg_N,pssm_avg_D,pssm_avg_C,pssm_avg_Q,pssm_avg_E,pssm_avg_G,pssm_avg_H,pssm_avg_I,pssm_avg_L,pssm_avg_K,pssm_avg_M,pssm_avg_F,pssm_avg_P,pssm_avg_S,pssm_avg_T,pssm_avg_W,pssm_avg_Y,pssm_avg_V,pssm_sum_A,pssm_sum_R,pssm_sum_N,pssm_sum_D,pssm_sum_C,pssm_sum_Q,pssm_sum_E,pssm_sum_G,pssm_sum_H,pssm_sum_I,pssm_sum_L,pssm_sum_K,pssm_sum_M,pssm_sum_F,pssm_sum_P,pssm_sum_S,pssm_sum_T,pssm_sum_W,pssm_sum_Y,pssm_sum_V,pssm_std_A,pssm_std_R,pssm_std_N,pssm_std_D,pssm_std_C,pssm_std_Q,pssm_std_E,pssm_std_G,pssm_std_H,pssm_std_I,pssm_std_L,pssm_std_K,pssm_std_M,pssm_std_F,pssm_std_P,pssm_std_S,pssm_std_T,pssm_std_W,pssm_std_Y,pssm_std_V,pssm_overall_avg,pssm_overall_std
0,-3.571428571,-6,-3.857142857,-5.5,-9.928571429,-5.857142857,-5.357142857,-6.071428571,-6.714285714,-2,-4.857142857,-3.928571429,-3.214285714,-7.571428571,-6.571428571,-4.142857143,-2.357142857,-12.35714286,-7.357142857,-2.928571429,-50,-84,-54,-77,-139,-82,-75,-85,-94,-28,-68,-55,-45,-106,-92,-58,-33,-173,-103,-41,3.694367557,3.551814271,3.278300283,5.199852069,3.791981129,2.878491669,3.54329579,4.358268635,1.437335753,5.519197266,4.865216303,6.545277637,3.166618469,6.465461917,2.173769704,2.7416206,4.516757565,3.342204313,3.521519402,5.676730989,-5.507142857,4.768941824
0,-0.842105263,-0.421052632,0.368421053,-0.210526316,-2.526315789,0.315789474,-0.052631579,-1.210526316,-0.421052632,-1.894736842,-1.947368421,0.263157895,-1.105263158,-2.210526316,-1.315789474,0.052631579,-0.526315789,-2.684210526,-1.368421053,-1.578947368,-16,-8,7,-4,-48,6,-1,-23,-8,-36,-37,5,-21,-42,-25,1,-10,-51,-26,-30,0.958190302,1.538967528,1.832136771,2.636895215,0.964274111,2.083070159,1.544656891,2.097060042,2.292882453,1.594948165,2.094269541,2.156182461,2.131633094,1.718492471,2.358262816,1.71508614,1.389181256,1.335524515,2.314460012,1.538967528,-0.965789474,2.048462365
0,-2.047619048,-6.380952381,-2.666666667,-4.238095238,-9.619047619,-3.238095238,-3.904761905,-5.285714286,-4.285714286,-5.333333333,-5.666666667,-5.19047619,-5.523809524,-8.571428571,-3.428571429,-2.238095238,-1.80952381,-11.33333333,-8.238095238,-4.571428571,-43,-134,-56,-89,-202,-68,-82,-111,-90,-112,-119,-109,-116,-180,-72,-47,-38,-238,-173,-96,3.499659847,2.783454517,2.816617357,5.521818196,3.801002374,3.713553041,4.206004778,4.112698106,4.849153092,3.291402943,5.712559263,1.96517296,3.763230628,3.585685828,4.272837799,3.973723215,5.537319276,4.004164499,3.389760492,2.134746556,-5.178571429,4.624882789
0,-0.666666667,-0.4,0.2,-0.866666667,-2.133333333,0,0,-1.333333333,-1.066666667,-1.2,-1.333333333,-0.2,-0.533333333,-2.066666667,-1.666666667,0.2,-0.266666667,-2.8,-1.733333333,-0.8,-10,-6,3,-13,-32,0,0,-20,-16,-18,-20,-3,-8,-31,-25,3,-4,-42,-26,-12,0.899735411,2.028370211,2.730776969,1.597617273,1.187233679,2.104417123,2.478478796,2.439750182,1.387014608,2.782598991,2.058663459,1.897366596,1.959105724,1.222799287,0.723746864,1.85933936,1.437590577,0.774596669,0.59361684,2.39642591,-0.933333333,1.968643075
0,-3.733333333,-4.2,-4.2,-5.666666667,-9,-6.066666667,-6,1.666666667,-6.933333333,-8.8,-9.266666667,-5.6,-6.666666667,-7.8,-5.733333333,-2.533333333,-6.466666667,-10.86666667,-11.86666667,-6.666666667,-56,-63,-63,-85,-135,-91,-90,25,-104,-132,-139,-84,-100,-117,-86,-38,-97,-163,-178,-100,2.548575699,8.239278748,1.897366596,4.082482905,1.195228609,2.96326718,3.16227766,7.807200584,3.172801076,3.299350585,1.79151439,3.924283374,1.951800146,4.647580015,1.486446706,1.060098827,0.833809388,6.092931111,4.24039531,0.975900073,-6.32,4.755796463
0,-1.05,-0.8,-0.6,-1.45,-2.2,-0.35,-1.15,-1.15,-1.1,-1.4,-0.95,-1.15,-0.65,-1.85,-2.15,-0.65,-0.35,-2.15,-1.5,-1,-21,-16,-12,-29,-44,-7,-23,-23,-22,-28,-19,-23,-13,-37,-43,-13,-7,-43,-30,-20,1.35627198,2.397366977,2.945111918,2.480980282,1.151657844,2.390221307,1.78517285,3.099660423,2.552604449,2.663594722,2.910507281,1.565247584,1.78517285,1.460893742,0.87509398,1.87153188,2.033275812,3.422449108,1.39548143,2.361979544,-1.1825,2.24592826
0,-1.266666667,-1.333333333,-0.6,-1,-2.066666667,-0.8,-1.066666667,-1,-0.8,-2.066666667,-2.2,-1.333333333,-1.6,-1.266666667,-1.733333333,-0.866666667,-0.933333333,-1.8,-1.133333333,-1.866666667,-19,-20,-9,-15,-31,-12,-16,-15,-12,-31,-33,-20,-24,-19,-26,-13,-14,-27,-17,-28,1.032795559,2.439750182,2.529822128,3.295017884,3.195234547,2.274077521,2.016597795,2.976095237,2.704493615,1.907379154,1.698739028,1.496026483,1.352246808,3.614784456,2.865226659,1.35576371,1.830950833,3.949683532,2.356349073,1.922300209,-1.336666667,2.429675333
0,-0.95,-0.9,-0.55,-0.65,-1.95,-0.6,-0.25,-1.9,-1.15,-1.6,-1.65,-0.7,-1.1,-1.75,-0.25,-0.35,-0.75,-2.85,-1.6,-1.3,-19,-18,-11,-13,-39,-12,-5,-38,-23,-32,-33,-14,-22,-35,-5,-7,-15,-57,-32,-26,0.887041208,2.291862033,2.704285099,2.45539149,2.781044862,1.69829636,2.692582404,1.209610638,1.308876577,2.233712982,2.058998223,1.625455402,1.293709477,2.899637001,3.83714532,1.755442664,0.786397516,1.460893742,1.69829636,1.866604009,-1.14,2.163423213
0,-0.9,-0.85,-0.7,-1.3,-2.25,-0.75,-1.15,-1.65,-0.85,-1.15,-1.3,-0.7,-0.95,-1.35,-2.1,-0.7,-0.5,-2.65,-1.25,-1.05,-18,-17,-14,-26,-45,-15,-23,-33,-17,-23,-26,-14,-19,-27,-42,-14,-10,-53,-25,-21,1.410487038,2.390221307,2.754899941,2.939745782,1.208522369,2.124419425,1.980829172,2.777257261,3.099660423,3.048295468,2.536055786,2.430074723,1.66938375,2.906888371,0.911909506,1.625455402,1.986798536,1.424411236,2.124419425,2.645253943,-1.205,2.300646648
0,0.166666667,-1.416666667,-1.333333333,-1.5,-0.833333333,-1.083333333,-1.25,-0.833333333,-1.916666667,-2.166666667,-2,-0.916666667,-1.416666667,-2.416666667,0.5,0.083333333,0.166666667,-1.833333333,-2,-1.416666667,2,-17,-16,-18,-10,-13,-15,-10,-23,-26,-24,-11,-17,-29,6,1,2,-22,-24,-17,2.037526724,1.311372171,1.497472618,1.087114613,3.298300756,0.99620492,1.288057029,2.329000306,0.514928651,1.114640858,1.044465936,1.781640375,0.668557923,1.378954369,4.03394686,1.729862492,2.40580107,3.809875525,1.348399725,1.164500153,-1.170833333,2.073639949
0,-0.083333333,-1.666666667,-0.416666667,-1.166666667,-1,-1.166666667,-1.333333333,0,-1.166666667,-2.166666667,-2.166666667,-1.25,-1.5,-1.5,-0.5,0.583333333,-0.666666667,-2.166666667,-1.166666667,-1.833333333,-1,-20,-5,-14,-12,-14,-16,0,-14,-26,-26,-15,-18,-18,-6,7,-8,-26,-14,-22,1.729862492,0.887625365,2.539088359,1.337115847,2.984810029,1.114640858,1.302677895,3.045115314,1.403458931,1.267304465,1.267304465,1.138180366,0.904534034,2.969542358,3.630677372,2.274696117,1.23091491,1.898963034,3.040135563,0.937436867,-1.116666667,2.082399791
0,-0.266666667,0,0.066666667,-0.066666667,-2.266666667,0.866666667,1.2,-1.066666667,-0.8,-2.4,-1.866666667,0.333333333,-1.266666667,-2.6,-1.333333333,0.066666667,-0.533333333,-2.666666667,-1.933333333,-1.6,-4,0,1,-1,-34,13,18,-16,-12,-36,-28,5,-19,-39,-20,1,-8,-40,-29,-24,1.79151439,1.812653934,1.624221425,2.153623746,1.162919151,2.199567057,2.730776969,1.907379154,1.146423008,1.298350602,1.807392228,1.5430335,1.279880947,0.828078671,0.6172134,0.798808637,1.35576371,0.723746864,0.59361684,1.242118007,-0.906666667,1.872063627
0,-2.333333333,-4.916666667,-2.083333333,-3.916666667,-8.666666667,-2.5,-3.5,-5,-4.166666667,-4.083333333,-5.25,-4.666666667,-4.666666667,-8.083333333,-3.5,-1.5,-2.083333333,-10.16666667,-8.333333333,-3.75,-28,-59,-25,-47,-104,-30,-42,-60,-50,-49,-63,-56,-56,-97,-42,-18,-25,-122,-100,-45,1.969463856,2.539088359,4.501683187,4.962739957,4.57926817,5.090097338,3.370999312,2.593698658,3.069892901,4.679905464,4.731423003,2.348435972,3.446561747,3.70401093,4.231913386,5.107926105,3.579190699,4.063883797,2.87096225,4.88271534,-4.658333333,4.44221385
0,-0.666666667,-0.4,-0.6,-1.066666667,-1.733333333,0.733333333,0.2,-1.933333333,-0.8,-1.8,-1.6,-0.4,-0.866666667,-1.466666667,-1.266666667,-0.2,-0.866666667,-2.266666667,-1.066666667,-1.466666667,-10,-6,-9,-16,-26,11,3,-29,-12,-27,-24,-6,-13,-22,-19,-3,-13,-34,-16,-22,1.496026483,2.384473587,2.323790008,2.086236073,3.172801076,3.150207854,2.8081514,1.162919151,1.207121724,1.971221521,1.4040757,1.804755623,1.125462868,3.159264532,2.548575699,1.521277659,0.743223353,1.486446706,1.751190072,1.457329587,-0.976666667,2.126684953
0,-0.409090909,-0.545454545,-0.909090909,-0.909090909,-1.818181818,0.272727273,0.272727273,-1.681818182,-1.227272727,-1.454545455,-1.409090909,-0.181818182,-0.636363636,-1.909090909,-1.272727273,-0.181818182,-0.363636364,-2.5,-1.545454545,-0.863636364,-9,-12,-20,-20,-40,6,6,-37,-27,-32,-31,-4,-14,-42,-28,-4,-8,-55,-34,-19,1.181568405,2.017241698,1.411149174,1.770366949,2.683926825,2.585339955,2.848254573,1.985335851,1.151885336,2.4049012,1.790426683,2.10750052,1.497472618,2.091003198,2.074374678,1.531770331,1.528941574,0.963624112,1.184313051,1.934534632,-0.963636364,2.004210444
0,-0.933333333,-1.066666667,-0.466666667,-0.866666667,-1.466666667,-0.533333333,-0.2,-2.266666667,-1.466666667,-0.733333333,-0.2,-0.6,-0.333333333,-1.733333333,-2,-0.466666667,-0.666666667,-2.8,-1.666666667,-0.733333333,-14,-16,-7,-13,-22,-8,-3,-34,-22,-11,-3,-9,-5,-26,-30,-7,-10,-42,-25,-11,0.798808637,1.334523279,3.090692633,3.136573806,3.159264532,1.726543478,3.211586168,1.533747356,1.597617273,2.520393015,3.277629806,1.843908891,1.914854216,1.387014608,0.9258201,1.684664726,0.6172134,0.774596669,0.6172134,2.086236073,-1.06,2.120471646
0,-0.733333333,-1.333333333,-0.933333333,-1.133333333,-2.333333333,-0.666666667,-1.066666667,-1.533333333,-1.133333333,-1.4,-1.533333333,-1.266666667,-0.8,-1.333333333,-2.2,-0.733333333,-0.733333333,-1.533333333,-0.533333333,-1.2,-11,-20,-14,-17,-35,-10,-16,-23,-17,-21,-23,-19,-12,-20,-33,-11,-11,-23,-8,-18,2.086236073,2.319687992,2.576450123,3.292126249,1.397276262,2.193062655,1.980860804,2.503331114,1.959105724,2.667261838,2.133630932,1.437590577,2.274077521,2.380476143,0.941123948,1.667618776,1.79151439,4.257206775,3.292126249,2.366431913,-1.206666667,2.353144468
0,-0.4,0.4,-0.066666667,-0.066666667,-2.266666667,0.933333333,1.066666667,-1.4,-0.8,-2.333333333,-2.066666667,0.466666667,-1.266666667,-2.666666667,-0.6,0.333333333,0.2,-2.533333333,-1.8,-1.533333333,-6,6,-1,-1,-34,14,16,-21,-12,-35,-31,7,-19,-40,-9,5,3,-38,-27,-23,1.4040757,2.131397932,0.703731551,1.667618776,1.099783528,2.016597795,2.282438128,0.736788398,0.861891607,0.899735411,0.798808637,1.505545305,0.798808637,0.487950036,2.131397932,1.2344268,2.042407543,0.639940473,0.676123404,0.990430402,-0.82,1.781647178
0,-1.333333333,-1.8,-2.466666667,-2.266666667,-3.666666667,-1.866666667,-2.066666667,-2.066666667,-2.6,-2.466666667,-2.333333333,-1.933333333,-1.733333333,-3.066666667,-0.333333333,-1.733333333,-1.933333333,-4.066666667,-3.066666667,-2.266666667,-20,-27,-37,-34,-55,-28,-31,-31,-39,-37,-35,-29,-26,-46,-5,-26,-29,-61,-46,-34,2.350278606,3.488757454,2.325838303,2.814926202,1.046536237,2.356349073,2.250925735,3.712270516,1.723783215,3.356585567,2.943920289,2.250925735,2.016597795,3.614784456,5.327377627,1.709915063,1.79151439,1.099783528,1.709915063,2.685055644,-2.253333333,2.740283846
0,-1,-0.2,-0.6,0.066666667,-2.666666667,0.066666667,0.933333333,-1.933333333,-0.333333333,-2.066666667,-2.066666667,-0.066666667,-1.4,-1.666666667,-1.733333333,-0.533333333,-0.733333333,-1.8,-1.2,-1.733333333,-15,-3,-9,1,-40,1,14,-29,-5,-31,-31,-1,-21,-25,-26,-8,-11,-27,-18,-26,1.558387445,2.541090879,1.594633859,3.127451419,1.2344268,1.751190072,2.987274598,0.883715102,2.497617913,1.94446712,1.579632266,2.218965868,1.055597326,2.468853599,1.099783528,1.125462868,1.667618776,3.72635402,1.897366596,1.667618776,-1.033333333,2.198231613
0,-1.133333333,-0.6,-0.466666667,-0.4,-2.333333333,-0.466666667,0,-2.066666667,-1.133333333,-1.266666667,-1.533333333,-0.4,-1,-1.6,-1.933333333,-0.466666667,-0.466666667,-1.933333333,-1.333333333,-1.133333333,-17,-9,-7,-6,-35,-7,0,-31,-17,-19,-23,-6,-15,-24,-29,-7,-7,-29,-20,-17,0.990430402,2.720294102,2.503331114,3.246976616,1.112697281,1.767430203,2.672612419,1.222799287,1.245945806,2.711527421,1.959105724,2.323790008,1.309307341,2.585674822,1.099783528,1.726543478,1.684664726,3.769552203,1.67616342,2.47463321,-1.083333333,2.202208487
0,-0.666666667,0.4,-0.733333333,-1.266666667,-2.333333333,0.333333333,0.266666667,-2.066666667,-0.6,-1.866666667,-1.4,0.733333333,-0.8,-2.066666667,-1.6,-0.466666667,-0.2,-1.733333333,-1.266666667,-1.266666667,-10,6,-11,-19,-35,5,4,-31,-9,-28,-21,11,-12,-31,-24,-7,-3,-26,-19,-19,1.496026483,2.472708174,1.486446706,1.751190072,1.2344268,1.914854216,2.404361117,0.798808637,2.613153541,1.959105724,1.804755623,2.658320272,1.082325539,1.279880947,0.91025899,1.187233679,2.177810171,3.555009879,1.387014608,1.94446712,-0.93,2.061981248
0,-1,-0.8,-0.866666667,-1.333333333,-2.333333333,-0.6,-0.733333333,-1.933333333,-1.066666667,-1.466666667,-1.533333333,-0.466666667,-1.066666667,-1.733333333,-2.133333333,-0.6,-0.333333333,-1.133333333,-1.133333333,-0.933333333,-15,-12,-13,-20,-35,-9,-11,-29,-16,-22,-23,-7,-16,-26,-32,-9,-5,-17,-17,-14,1.414213562,2.42604911,2.559761894,2.870208222,1.2344268,1.4040757,2.282438128,1.667618776,2.789435854,2.587515815,2.199567057,2.47463321,1.486446706,1.579632266,1.060098827,1.91982142,2.058663459,5.370111287,1.726543478,2.685055644,-1.16,2.352530552
0,-0.933333333,-1.4,-1.666666667,-2.133333333,-2.333333333,-1,-1,-1.8,-0.8,-1.666666667,-1.466666667,-0.733333333,-1.2,-0.8,-0.466666667,-1.066666667,-1.266666667,-1.266666667,-0.333333333,-1.266666667,-14,-21,-25,-32,-35,-15,-15,-27,-12,-25,-22,-11,-18,-12,-7,-16,-19,-19,-5,-19,1.579632266,1.681835732,1.496026483,1.641718032,1.046536237,1.463850109,2.138089935,2.336052837,2.730776969,2.093072474,2.065591118,2.548575699,1.521277659,3.405877273,4.015446367,1.099783528,0.703731551,3.899938949,3.015831244,1.830950833,-1.23,2.275324153
0,-0.866666667,-0.266666667,-0.466666667,-1.066666667,-2.333333333,-0.266666667,-0.066666667,-1,-0.466666667,-2.2,-2,0.066666667,-1.333333333,-1.8,-1.733333333,-0.2,-0.4,-1.466666667,-0.933333333,-1.666666667,-13,-4,-7,-16,-35,-4,-1,-15,-7,-33,-30,1,-20,-27,-26,-3,-6,-22,-14,-25,0.990430402,2.218965868,1.407463101,1.624221425,1.046536237,1.579632266,2.463060427,2.951996903,2.642149197,1.971221521,1.463850109,2.491891613,0.975900073,1.82051798,0.961150105,1.61245155,2.323790008,3.419830127,2.658320272,1.632993162,-1.023333333,2.098282366
0,-1.05,-1.6,-0.75,-1.75,-1.75,-1.15,-1.25,-1.4,-1.15,-1.8,-1.6,-1.5,-1.25,-0.8,-2.45,-0.5,-0.7,-0.6,-0.7,-1.6,-21,-32,-15,-35,-35,-23,-25,-28,-23,-36,-32,-30,-25,-16,-49,-10,-14,-12,-14,-32,1.761428846,1.818038272,3.193331868,2.863104682,2.788604631,1.424411236,2.197486603,2.436563585,2.560324815,2.307881234,2.370875921,1.538967528,1.482352327,3.122077581,1.145931017,2.460209662,1.780005914,5.195139429,2.12998641,1.729009452,-1.2675,2.458850087
0,-0.2,-1.2,-1.666666667,-2,-1.2,-1.133333333,-1.133333333,-1.866666667,-1.933333333,-1,-0.4,-1.2,-0.733333333,-1.466666667,-0.8,-0.733333333,-0.6,-2.533333333,-1.666666667,-0.866666667,-3,-18,-25,-30,-18,-17,-17,-28,-29,-15,-6,-18,-11,-22,-12,-11,-9,-38,-25,-13,1.780850519,2.144761059,1.447493729,2.360387377,3.121355017,1.457329587,2.559761894,2.531703737,1.032795559,2.171240593,2.94715359,1.373213125,1.94446712,2.503331114,3.707135976,1.162919151,1.638814903,1.245945806,1.496026483,1.552264091,-1.216666667,2.136130978
0,-0.733333333,-0.266666667,-0.533333333,-0.933333333,-2.2,-0.533333333,-0.333333333,-2.133333333,-0.8,-0.933333333,-1.266666667,-0.066666667,-0.866666667,-2.133333333,-1.2,-0.6,-0.466666667,-3.066666667,-1.6,-0.666666667,-11,-4,-8,-14,-33,-8,-5,-32,-12,-14,-19,-1,-13,-32,-18,-9,-7,-46,-24,-10,1.437590577,2.711527421,2.356349073,2.404361117,1.207121724,1.641718032,2.126924898,1.245945806,2.75680975,3.011090611,2.051712409,2.604026187,1.302013093,1.407463101,2.39642591,1.121223821,1.597617273,0.59361684,1.183215957,2.6367368,-1.066666667,2.083799948
0,-0.266666667,-1,-1,-0.8,-1.333333333,-0.533333333,-0.133333333,-1.866666667,-1,-0.933333333,-1.4,-0.533333333,-0.866666667,-2.066666667,-1.066666667,-0.2,-0.533333333,-3,-1.6,-0.466666667,-4,-15,-15,-12,-20,-8,-2,-28,-15,-14,-21,-8,-13,-31,-16,-3,-8,-45,-24,-7,1.486446706,2.236067977,1.732050808,2.541090879,3.132015934,1.641718032,2.587515815,1.187233679,2.751622898,2.711527421,1.843908891,1.922300209,1.302013093,1.099783528,2.344192419,1.934646516,0.833809388,0.534522484,1.183215957,2.748159557,-1.03,2.06618005
0,-0.6,-1.333333333,-0.133333333,-1.133333333,-2.133333333,-0.733333333,-1.133333333,-0.2,-0.866666667,-2.066666667,-2.133333333,-1.133333333,-1.466666667,-1.2,-1.6,-0.133333333,-0.933333333,-2.466666667,-1.266666667,-1.8,-9,-20,-2,-17,-32,-11,-17,-3,-13,-31,-32,-17,-22,-18,-24,-2,-14,-37,-19,-27,1.638814903,2.288688541,2.924445409,2.503331114,1.684664726,2.313521332,1.505545305,3.363671463,1.641718032,1.869555588,1.726543478,1.407463101,1.35576371,3.629246281,2.797958439,1.726543478,0.961150105,1.726543478,2.282438128,1.740279124,-1.223333333,2.192439027
0,0.333333333,-1.133333333,-1,-1.466666667,-1.6,-0.933333333,-0.866666667,-0.6,-1.333333333,-1.333333333,-1.533333333,-1,-1.066666667,-1.333333333,-1.2,0.266666667,-0.333333333,-2.133333333,-1.133333333,-0.8,5,-17,-15,-22,-24,-14,-13,-9,-20,-20,-23,-15,-16,-20,-18,4,-5,-32,-17,-12,1.951800146,1.884776101,1.463850109,1.245945806,1.121223821,1.387014608,1.922300209,2.99523431,1.290994449,2.288688541,1.684664726,1.414213562,1.162919151,2.60950643,2.455314935,2.086236073,1.632993162,1.597617273,2.669046557,2.007130147,-1.01,1.939905496
0,0.133333333,-0.6,-1.133333333,-2,-1,-1,-1.333333333,-1.4,-1.733333333,-0.666666667,-0.866666667,-0.8,-0.533333333,-2.066666667,-1.333333333,-0.533333333,-0.466666667,-3,-1.8,-0.2,2,-9,-17,-30,-15,-15,-20,-21,-26,-10,-13,-12,-8,-31,-20,-8,-7,-45,-27,-3,1.726543478,3.042555317,2.445598573,1.309307341,3,1.309307341,1.2344268,2.443650665,1.387014608,2.690370837,2.099886618,1.656157342,1.407463101,1.099783528,2.380476143,1.684664726,0.743223353,0.534522484,0.676123404,2.90811672,-1.116666667,2.015702249
0,-0.8,-1.733333333,-0.933333333,-1.866666667,-1.933333333,-1,-1.4,-1.666666667,-1.2,-0.8,-1.2,-1.466666667,-0.933333333,-1.266666667,-1,-0.866666667,-0.533333333,-1.533333333,-0.4,-0.4,-12,-26,-14,-28,-29,-15,-21,-25,-18,-12,-18,-22,-14,-19,-15,-13,-8,-23,-6,-6,1.61245155,1.279880947,3.058166273,1.552264091,1.032795559,1.889822365,1.352246808,2.497617913,1.85933936,2.858571072,1.934646516,1.187233679,1.486446706,2.282438128,3.359421719,1.407463101,1.726543478,3.961721607,3.246976616,2.640346298,-1.146666667,2.231252762
0,-1.636363636,-2.272727273,-2.181818182,-2.181818182,-1.272727273,-1.090909091,-1.909090909,-2.272727273,-0.818181818,-0.818181818,0.272727273,-2.363636364,0.090909091,-0.181818182,-2.818181818,-1.727272727,-1.363636364,-2,-0.818181818,-1.272727273,-18,-25,-24,-24,-14,-12,-21,-25,-9,-9,3,-26,1,-2,-31,-19,-15,-22,-9,-14,1.026910636,1.489356176,2.182575626,3.370999312,3.875329898,2.844452336,2.256304299,3.196589091,3.487640515,2.522624896,3.523944071,1.566698904,2.844452336,3.945077485,0.873862898,1.348399725,0.504524979,1.732050808,2.522624896,2.148995537,-1.431818182,2.586659194
0,-0.818181818,-0.727272727,0.363636364,-1.363636364,-2,-0.636363636,-1,-1.090909091,-0.090909091,-1.181818182,-1.363636364,-0.818181818,-0.545454545,-1.454545455,-1.909090909,-0.181818182,-0.181818182,-2.363636364,-0.636363636,-0.818181818,-9,-8,4,-15,-22,-7,-11,-12,-1,-13,-15,-9,-6,-16,-21,-2,-2,-26,-7,-9,1.07871978,2.195035721,3.139195033,1.566698904,1,1.026910636,1,2.662876094,3.176619129,2.482667187,1.963299634,1.250454463,2.207425485,1.809068067,0.53935989,1.834021909,1.990888335,1.689540013,2.83805311,2.750206604,-0.940909091,2.067312505
0,-0.769230769,-2.230769231,-1.538461538,-1.384615385,-0.923076923,-1.461538462,-1.384615385,-1.461538462,-1.846153846,-2,-2.153846154,-1.384615385,-1.846153846,-1.307692308,-0.846153846,-0.769230769,-0.846153846,-1.769230769,-1.461538462,-1.846153846,-10,-29,-20,-18,-12,-19,-18,-19,-24,-26,-28,-18,-24,-17,-11,-10,-11,-23,-19,-24,1.739436985,1.535895296,1.71344607,3.548202868,4.536179348,1.330124344,2.063106943,2.436369725,0.800640769,1.354006401,1.463224399,2.142368687,1.14354375,3.923956664,4.079341324,1.535895296,1.908147175,4.265244154,2.401922307,1.214231845,-1.461538462,2.465621613
0,-1.266666667,-1.533333333,-0.866666667,-0.333333333,-2.8,-0.733333333,-0.866666667,-0.733333333,-0.933333333,-2,-1.733333333,-0.933333333,-1.266666667,-1.266666667,-2.266666667,-1,-1.333333333,-2.666666667,-1.266666667,-2.133333333,-19,-23,-13,-5,-42,-11,-13,-11,-14,-30,-26,-14,-19,-19,-34,-15,-20,-40,-19,-32,0.883715102,1.846489591,1.922300209,4.064948896,1.014185106,2.491891613,2.356349073,3.63449086,2.737743249,2.618614683,2.865226659,2.658320272,1.907379154,3.63449086,0.961150105,1.362770288,0.6172134,1.799470822,2.186538905,2.47463321,-1.396666667,2.399858792
0,-0.133333333,-1.4,-1.133333333,-1.866666667,-1.733333333,-0.8,-1.333333333,-1.4,-1.133333333,-0.6,-1.2,-0.933333333,-0.6,-1.4,-1.2,-0.533333333,-0.6,-2.666666667,-1.133333333,-0.066666667,-2,-21,-17,-28,-26,-12,-20,-21,-17,-9,-18,-14,-9,-21,-18,-8,-9,-40,-17,-1,1.922300209,1.594633859,2.559761894,1.505545305,1.162919151,1.934646516,1.67616342,2.443650665,2.799659843,2.693908472,2.366431913,1.980860804,1.594633859,2.323790008,2.677952309,1.807392228,0.91025899,1.175139303,1.641718032,2.789435854,-1.093333333,2.073151117
0,-3.733333333,-6.8,-5.6,-9.4,-11.2,-4.866666667,-7.133333333,-6.933333333,-6.4,-3.2,1.666666667,-6.8,-0.733333333,-4,-4.933333333,-4.6,-4.6,-7.8,-8.133333333,-2.933333333,-56,-102,-84,-141,-168,-73,-107,-104,-96,-48,25,-102,-11,-60,-74,-69,-69,-117,-122,-44,3.594970031,2.111194652,2.693908472,3.832194448,4.229150539,0.833809388,2.559761894,4.832430129,1.4040757,3.426785249,7.13809365,1.934646516,4.817626367,2.803059553,4.216746658,5.096217084,2.323790008,3.468223094,2.231804736,1.79151439,-5.406666667,4.482702558
0,-0.466666667,-1.866666667,-1.333333333,-1.933333333,-1.933333333,-1.4,-1.066666667,-1.733333333,-1.533333333,-1.133333333,-0.733333333,-1.733333333,-0.533333333,-0.466666667,-2.266666667,-0.6,-0.6,-2.066666667,-0.8,-0.866666667,-7,-28,-20,-29,-29,-21,-16,-26,-23,-17,-11,-26,-8,-7,-34,-9,-9,-31,-12,-13,2.587515815,1.060098827,2.716790824,2.344192419,1.387014608,1.956673562,3.217511609,2.814926202,1.35576371,2.559761894,2.890048607,1.830950833,1.684664726,4.120795115,1.222799287,2.501428163,1.298350602,1.667618776,2.042407543,2.099886618,-1.253333333,2.294011528
0,-0.769230769,-2.461538462,-2.230769231,-2.461538462,-1.692307692,-1.769230769,-2.076923077,-2.230769231,-2.461538462,-0.153846154,0.153846154,-2.307692308,0.153846154,-0.692307692,-2.538461538,-1.230769231,-0.153846154,-1.384615385,-1.076923077,0,-10,-32,-29,-32,-22,-23,-27,-29,-32,-2,2,-30,2,-9,-33,-16,-2,-18,-14,0,2.087815691,0.776250026,1.83275049,3.12557687,1.182131929,1.165750556,1.552500052,3.031881873,0.967417922,2.544476169,2.823890751,1.031553471,2.609155478,2.810237694,1.050030525,1.964427234,2.444250187,4.233565509,2.100061049,2.549509757,-1.369230769,2.386302133
0,0,-0.4,-0.866666667,-1.2,-2.2,-0.066666667,-0.333333333,-1.8,0.266666667,-1.8,-1.866666667,-0.666666667,-1.2,-1.4,-1.8,-0.333333333,-0.533333333,-2.466666667,-0.533333333,-1.266666667,0,-6,-13,-18,-33,-1,-5,-27,4,-27,-28,-10,-18,-21,-27,-5,-8,-37,-8,-19,2.591193878,2.848558533,1.457329587,2.484236014,1.656157342,2.282438128,2.160246899,1.320173149,3.411465263,1.897366596,1.245945806,1.5430335,1.014185106,2.898275349,0.941123948,1.397276262,1.726543478,1.726543478,2.774029217,2.051712409,-1.023333333,2.15471318
