label,pssm_avg_A,pssm_avg_R,pssm_avg_N,pssm_avg_D,pssm_avg_C,pssm_avg_Q,pssm_avg_E,pssm_avg_G,pssm_avg_H,pssm_avg_I,pssm_avg_L,pssm_avg_K,pssm_avg_M,pssm_avg_F,pssm_avg_P,pssm_avg_S,pssm_avg_T,pssm_avg_W,pssm_avg_Y,pssm_avg_V,pssm_sum_A,pssm_sum_R,pssm_sum_N,pssm_sum_D,pssm_sum_C,pssm_sum_Q,pssm_sum_E,pssm_sum_G,pssm_sum_H,pssm_sum_I,pssm_sum_L,pssm_sum_K,pssm_sum_M,pssm_sum_F,pssm_sum_P,pssm_sum_S,pssm_sum_T,pssm_sum_W,pssm_sum_Y,pssm_sum_V,pssm_std_A,pssm_std_R,pssm_std_N,pssm_std_D,pssm_std_C,pssm_std_Q,pssm_std_E,pssm_std_G,pssm_std_H,pssm_std_I,pssm_std_L,pssm_std_K,pssm_std_M,pssm_std_F,pssm_std_P,pssm_std_S,pssm_std_T,pssm_std_W,pssm_std_Y,pssm_std_V,pssm_overall_avg,pssm_overall_std
0,-1.833333333,-6.222222222,-3.666666667,-5.5,-6.277777778,-5.166666667,-4.277777778,-4.833333333,-5.444444444,-4.166666667,-5.777777778,-6.444444444,-5.222222222,-7.5,-4.388888889,-1.777777778,-3.222222222,-11.05555556,-6.833333333,-2.944444444,-33,-112,-66,-99,-113,-93,-77,-87,-98,-75,-104,-116,-94,-135,-79,-32,-58,-199,-123,-53,3.666221007,2.624669291,4.352146191,4.369008502,5.644419999,4.643148019,4.456397326,4.655799672,2.594614835,5.008815758,4.647017457,3.052910323,3.873827042,3.944467458,4.326918329,4.941487696,2.691064857,4.658606485,4.973458969,5.184504313,-5.127777778,4.654186354
0,-3,-5.928571429,-4.357142857,-5.428571429,-9.071428571,-3.5,-3.142857143,-6.357142857,-4.857142857,-3.285714286,-4.357142857,-5.928571429,-4.642857143,-6.857142857,-5.928571429,-4.642857143,-4.357142857,-11.07142857,-6,-3,-42,-83,-61,-76,-127,-49,-44,-89,-68,-46,-61,-83,-65,-96,-83,-65,-61,-155,-84,-42,4.206222497,4.763067624,1.823232246,4.685727687,4.178043077,6.235752993,5.390263913,5.093089479,3.278300283,5.525167195,4.89280701,2.730575755,3.754118617,5.627639796,3.604789244,2.437121343,2.060886398,4.714368964,7.146812092,4.640954809,-5.285714286,4.81112656
0,-4.136363636,-5.272727273,-2.636363636,-5.681818182,-8.136363636,-5.590909091,-5.5,-5.909090909,-4.727272727,-3.818181818,-5.045454545,-5.545454545,-5.454545455,-6.181818182,-5.590909091,-2.636363636,-3.090909091,-8.409090909,-5.772727273,-4.772727273,-91,-116,-58,-125,-179,-123,-121,-130,-104,-84,-111,-122,-120,-136,-123,-58,-68,-185,-127,-105,3.808454937,3.905817617,5.066655275,5.751905387,5.514443844,4.193635665,5.289252355,5.05125247,3.954284213,5.315174715,5.2687513,4.748205403,4.079300509,5.07689785,3.995939497,3.873542178,4.839412508,6.269040262,4.770263227,4.26426813,-5.195454545,4.913615339
0,-0.75,-7,-3.666666667,-4.916666667,-7.916666667,-5.833333333,-4.75,-4,-6.666666667,-3.416666667,-5.166666667,-6.666666667,-4.416666667,-6.083333333,-5,-1.75,-2.333333333,-11,-7.25,-3,-9,-84,-44,-59,-95,-70,-57,-48,-80,-41,-62,-80,-53,-73,-60,-21,-28,-132,-87,-36,4.712169931,2.296241989,3.33938844,5.632024234,4.05548637,2.79067712,4.025486984,4.861724348,1.370688834,5.195423394,4.969604582,2.964435661,3.175426481,5.759708536,3.045115314,4.673425841,4.163331999,4.327501904,3.695820736,4.327501904,-5.079166667,4.569598739
0,-3.166666667,-4.666666667,-2.541666667,-2.916666667,-8.916666667,-2.375,-2.166666667,-4.375,-4.125,-3.666666667,-5.625,-3.833333333,-5,-8.25,-4.833333333,-2.833333333,-3.25,-10.16666667,-8,-3.833333333,-76,-112,-61,-70,-214,-57,-52,-105,-99,-88,-135,-92,-120,-198,-116,-68,-78,-244,-192,-92,2.943920289,4.94901542,3.787613298,5.941136377,5.012303702,4.798663763,5.305179312,4.941505667,3.721996893,5.079084706,5.708974628,4.724282017,3.694884831,5.309957832,3.198731633,3.059790653,3.220180929,3.534508965,2.750494027,4.340573661,-4.727083333,4.874946136
0,-1.833333333,-4.944444444,-3.944444444,-5.277777778,-7.5,-4.777777778,-4.388888889,-5.055555556,-6.055555556,-2.333333333,-4.111111111,-5.166666667,-3.611111111,-6.777777778,-4.611111111,-2.888888889,-3.333333333,-9.888888889,-7.611111111,-2.444444444,-33,-89,-71,-95,-135,-86,-79,-91,-109,-42,-74,-93,-65,-122,-83,-52,-60,-178,-137,-44,4.395853661,4.783208648,2.508156629,5.085221443,4.435816789,2.712835624,4.089281382,3.977469225,1.764760348,5.708610627,5.454505843,3.92952624,4.103640979,5.185449729,4.03133154,3.512815008,2.656844657,6.201412447,4.188764929,5.020220551,-4.827777778,4.640199416
0,-2.363636364,-5.363636364,-3.136363636,-3.454545455,-9.818181818,-3.227272727,-2.409090909,-5.136363636,-5.681818182,-3.727272727,-6.227272727,-3.681818182,-4.5,-9.090909091,-3.5,-2.5,-2.454545455,-12.04545455,-8.863636364,-4.181818182,-52,-118,-69,-76,-216,-71,-53,-113,-125,-82,-137,-81,-99,-200,-77,-55,-54,-265,-195,-92,2.769656237,4.041987424,3.028365181,5.754727024,3.762425302,2.348896766,5.206763833,3.136504796,1.809666205,4.431293675,4.417840651,3.72106441,4.738394343,4.022663071,5.059173657,3.2769033,4.217054634,3.785653026,2.493715044,3.775060563,-5.068181818,4.697183524
0,-1.96,-6.12,-3.88,-4.16,-7.96,-4.6,-3.6,-5.52,-5.64,-3.28,-6.4,-5.84,-5.2,-8.16,-5.6,-3.36,-3.28,-12.48,-7.28,-3.2,-49,-153,-97,-104,-199,-115,-90,-138,-141,-82,-160,-146,-130,-204,-140,-84,-82,-312,-182,-80,4.568734325,4.166533331,3.370459909,5.997777366,5.350077881,5.212165257,4.907477288,4.253625904,2.706165799,5.287721627,3.862210075,4.190067621,3.708099244,5.76396854,2.972092417,3.2,3.208322511,3.980368492,4.774236414,5.099019514,-5.376,4.918396487
0,-2.058823529,-5.058823529,-3.352941176,-4.058823529,-9.235294118,-4.235294118,-2.882352941,-4.176470588,-5.588235294,-4.941176471,-6.117647059,-3.235294118,-3.294117647,-7.705882353,-5.882352941,-3.058823529,-3.529411765,-10.94117647,-7.823529412,-4.705882353,-35,-86,-57,-69,-157,-72,-49,-71,-95,-84,-104,-55,-56,-131,-100,-52,-60,-186,-133,-80,4.968281748,5.320603681,2.80493263,5.482592774,3.419236241,4.423367097,5.035900527,6.074900144,2.42535625,4.408381055,5.301914194,6.230262954,6.292502542,5.89241786,3.603511359,2.726503902,2.896498901,4.053865258,5.502673147,3.495795794,-5.094117647,5.068062698
0,-3.866666667,-7.666666667,-2.866666667,-4.2,-9.733333333,-5.733333333,-4.133333333,-4.933333333,-5.2,-5.466666667,-6.733333333,-5.866666667,-6.666666667,-6.666666667,-7.2,-4.2,-4.533333333,-11.4,-5.933333333,-5.466666667,-58,-115,-43,-63,-146,-86,-62,-74,-78,-82,-101,-88,-100,-100,-108,-63,-68,-171,-89,-82,3.758165713,3.062834044,2.972893412,6.656897604,3.936399128,4.399134114,5.249036193,6.766162308,4.475329198,4.89703506,4.86190243,4.470005859,3.97611919,7.077798958,3.121355017,2.596701204,3.777124126,4.579457235,7.768679486,2.972893412,-5.923333333,5.030982895
0,-3.76,-4.8,-1.72,-3.96,-9.76,-4,-3.88,-5.48,-4.52,-3.92,-5.92,-3.56,-5.16,-8.52,-5.64,-3.04,-3.96,-10.32,-7.08,-5.2,-94,-120,-43,-99,-244,-100,-97,-137,-113,-98,-148,-89,-129,-213,-141,-76,-99,-258,-177,-130,3.573980041,4.82182538,5.762811814,5.905364793,5.44885309,4.320493799,5.150404515,3.927679552,3.177000682,4.358134157,4.974267115,5.508175742,3.804383437,5.331666406,2.196208855,3.259345538,2.474536994,4.413237663,3.213513135,4.102844542,-5.21,4.829689431
0,-2.6,-3.88,-3.44,-3.72,-7.64,-2.2,-2.8,-4.48,-4.36,-5.08,-6.04,-4.52,-5.12,-8.12,-3.16,-2.12,-3.64,-8.2,-7.72,-4.48,-65,-97,-86,-93,-191,-55,-70,-112,-109,-127,-151,-113,-128,-203,-79,-53,-91,-205,-193,-112,2.857738033,5.532630477,3.786819246,6.194890368,5.743692192,4.636809248,5.802298395,3.831013791,2.44744765,3.174376579,4.429823172,3.765191452,3.539303133,5.060632372,4.921720566,3.491895378,3.120897307,7.670288999,3.747443573,4.214261501,-4.666,4.868515585
0,-1.80952381,-4.380952381,-2.714285714,-4.238095238,-9.238095238,-2.80952381,-3.333333333,-3.666666667,-4.761904762,-5.952380952,-6.238095238,-3.476190476,-4.761904762,-9,-2.523809524,-2,-3.142857143,-11.66666667,-9.476190476,-4.761904762,-38,-92,-57,-89,-194,-59,-70,-77,-100,-125,-131,-73,-100,-189,-53,-42,-66,-245,-199,-100,3.544277749,4.63115742,4.540295774,3.948477705,2.930951414,3.880966988,3.381321241,4.586211218,3.23890046,3.41286083,3.793478113,4.308352906,4.392092462,2.258317958,5.21170843,2.626785107,3.275449806,3.941235001,3.249908424,3.448256979,-4.997619048,4.596322966
0,-3.923076923,-2.923076923,-2,-5.615384615,-10.92307692,-4.153846154,-5.615384615,-6.230769231,-5.615384615,-4.307692308,-6.615384615,-0.076923077,-3.230769231,-10.69230769,-5.384615385,-2.461538462,-1.461538462,-10.53846154,-8.461538462,-5.461538462,-51,-38,-26,-73,-142,-54,-73,-81,-73,-56,-86,-1,-42,-139,-70,-32,-19,-137,-110,-71,4.091893174,5.057363253,3.979112129,3.594868137,4.44337594,1.519109051,2.39925202,2.681847813,2.18091959,2.689008968,4.537592268,6.396112601,2.521700688,3.923956664,1.938146087,3.971049077,4.62989173,4.033513452,1.808101427,4.736654667,-5.284615385,4.682593981
0,0,-7.681818182,-3.909090909,-5.727272727,-9.5,-5.954545455,-5.136363636,-1.727272727,-8.272727273,-6.045454545,-6.636363636,-6.409090909,-5.090909091,-8,-5.090909091,-2.045454545,-3.5,-13.45454545,-9.454545455,-4.181818182,0,-169,-86,-126,-209,-131,-113,-38,-182,-133,-146,-141,-112,-176,-112,-45,-77,-296,-208,-92,5.563486403,2.966260491,2.15824203,3.756667953,3.595632271,2.214180978,2.980818912,6.48207652,1.351606388,4.971128766,5.113431934,4.737480654,3.115385643,5.080307452,3.022283761,3.605251101,2.773170783,3.712620339,4.137255505,3.156797106,-5.890909091,4.862837657
0,-2.8125,-2.9375,-3.75,-5.75,-8.8125,-3.3125,-4.5,-5.625,-5.3125,-3.5,-4.5,-3.4375,-2.5,-8.0625,-4.3125,-2.3125,-2.875,-9.1875,-8.1875,-3.8125,-45,-47,-60,-92,-141,-53,-72,-90,-85,-56,-72,-55,-40,-129,-69,-37,-46,-147,-131,-61,4.230346715,5.790437519,2.48997992,3.872983346,4.182802091,3.718758753,4.195235393,4.177319715,2.548692475,4.131182236,5.215361924,4.560244876,3.847076812,3.732179881,2.120338023,4.316151835,3.556683849,4.75,1.641899307,4.118555572,-4.775,4.402343126
0,-3.25,-5.166666667,-4,-6.833333333,-8.083333333,-6.416666667,-6.75,-4.583333333,-7,-5.833333333,-8.25,-4.416666667,-5.333333333,-9.166666667,-4.583333333,-1.75,-2.75,-12.33333333,-8.333333333,-5.5,-39,-62,-48,-82,-97,-77,-81,-55,-84,-70,-99,-53,-64,-110,-55,-21,-33,-148,-100,-66,4.266678504,3.761849964,3.884701931,4.323999271,7.076957915,4.100073909,4.025486984,5.583389869,1.279204298,3.639014186,3.621275516,7.833010954,3.749747466,6.753225941,4.999242367,4.266678504,4.351070924,4.249777178,4.417595671,4.963503162,-6.016666667,5.155067625
0,-1.857142857,-7.428571429,-2.904761905,-4.428571429,-9.428571429,-5.333333333,-4.619047619,-3.666666667,-5.571428571,-3.952380952,-5.904761905,-5.761904762,-4.952380952,-8.142857143,-5.285714286,-3.238095238,-1.952380952,-12.95238095,-7.80952381,-2.476190476,-39,-156,-61,-93,-198,-112,-97,-77,-117,-83,-124,-121,-104,-171,-111,-68,-41,-272,-164,-52,4.090057631,2.541090879,4.592436847,4.955516407,3.202677451,3.119829055,4.387210851,5.053051883,4.296177703,4.341384462,4.206004778,4.346317544,3.470968027,4.639889161,1.847778589,3.160771455,5.093880549,3.707778182,3.614125726,5.555349203,-5.383333333,4.815966336
0,-1.388888889,-7.333333333,-2.722222222,-3.388888889,-9.5,-4.666666667,-3.5,-3,-5.555555556,-5.333333333,-6.222222222,-5.833333333,-5.166666667,-7.722222222,-5.277777778,-2.388888889,-3.166666667,-11.94444444,-8.111111111,-4.166666667,-25,-132,-49,-61,-171,-84,-63,-54,-100,-96,-112,-105,-93,-139,-95,-43,-57,-215,-146,-75,4.326918329,2.326319992,4.239943889,5.991551787,3.698171249,3.199264621,4.668417039,4.922935518,4.300782722,3.741657387,4.70988392,2.995094028,5.17061835,5.289340619,2.444815777,3.34556579,4.190324991,4.02159205,4.085683597,3.745585637,-5.319444444,4.7872121
0,-2.666666667,-6.277777778,-3.388888889,-5.611111111,-7.444444444,-6.277777778,-5.722222222,-5,-5.333333333,-5.111111111,-6.833333333,-6.666666667,-6.277777778,-6.333333333,-5.111111111,-1.833333333,-3.666666667,-9.722222222,-6.111111111,-5.166666667,-48,-113,-61,-101,-134,-113,-103,-90,-96,-92,-123,-120,-113,-114,-92,-33,-66,-175,-110,-93,4.228753119,4.534904572,4.81589145,6.878259774,5.95297476,3.9971395,4.884616374,4.69041576,2.142016642,3.122760636,4.755801411,4.200840252,3.831841142,6.842772056,4.625872114,4.382451637,4.087283004,4.920611578,5.860022976,3.745585637,-5.527777778,4.923222246
0,-2.666666667,-5.533333333,-2.533333333,-4.133333333,-9.866666667,-4.933333333,-4.333333333,-4.8,-6.2,-4.733333333,-6.666666667,-3.466666667,-4.8,-8.333333333,-4.866666667,-2.2,-2.466666667,-11.26666667,-8.333333333,-5.466666667,-40,-83,-38,-62,-148,-74,-65,-72,-93,-71,-100,-52,-72,-125,-73,-33,-37,-169,-125,-82,4.253849797,3.681355858,3.204163958,6.081196624,4.323799035,2.840187787,3.866830867,4.507137197,1.521277659,4.63629573,4.937707199,6.022181222,3.488757454,6.377042157,4.485956924,4.109223076,4.120795115,3.899938949,3.940026589,3.335237551,-5.38,4.825170118
0,-3.214285714,-4.928571429,-2.714285714,-3.5,-10.85714286,-2.428571429,-1.714285714,-5.928571429,-5.142857143,-2.857142857,-4.785714286,-2.857142857,-3.714285714,-9.357142857,-5.285714286,-4,-3.214285714,-11.64285714,-7.5,-3.642857143,-45,-69,-38,-49,-152,-34,-24,-83,-72,-40,-67,-40,-52,-131,-74,-56,-45,-163,-105,-51,3.400872545,4.581976156,3.871564411,4.686313953,3.505098328,3.545621042,5.849767536,2.585887311,2.381245403,4.092340742,5.191391861,5.14194131,3.049049573,4.378393503,1.637473261,2.601774542,3.423416454,3.875110775,1.454436185,5.138199967,-4.964285714,4.648211199
0,-2.333333333,-4.333333333,-3.555555556,-3.888888889,-10.5,-2.611111111,-3.055555556,-5.5,-5.055555556,-3.5,-3.666666667,-4.111111111,-3.5,-7.833333333,-4.888888889,-3.944444444,-3.833333333,-10.22222222,-8.111111111,-3.5,-42,-78,-64,-70,-189,-47,-55,-99,-91,-63,-66,-74,-63,-141,-88,-71,-69,-184,-146,-63,4.777397766,5.368754922,2.833044968,6.443317458,3.518856766,3.942810119,5.28563227,4.003674783,2.18207193,4.018340307,6.249705875,4.5229986,3.240370349,5.238432635,2.13896316,2.817429413,2.59524452,4.305339442,2.054804668,3.807886553,-4.897222222,4.669403133
0,-4.105263158,-6,-3.210526316,-4.842105263,-11.47368421,-2.947368421,-3,-6.947368421,-3.947368421,-4.263157895,-5,-4.736842105,-4.947368421,-7.368421053,-5.263157895,-4.421052632,-4.578947368,-10.89473684,-6,-5.578947368,-78,-114,-61,-92,-218,-56,-57,-132,-75,-81,-95,-90,-94,-140,-100,-84,-87,-207,-114,-106,3.478421367,3.366501646,3.80903819,5.669246059,3.657084769,5.9672596,6.649979114,2.990237527,4.12948321,3.82741725,4.784233365,5.383535654,3.439536212,7.573422288,4.266694079,2.501461561,3.59499327,4.344789176,5.567764363,2.892822333,-5.476315789,4.984393233
0,-3.583333333,-4.833333333,-1.666666667,-5.25,-8.583333333,-3.25,-4.583333333,-6.916666667,-2.416666667,-4.833333333,-4.666666667,-4.25,-5.5,-6.666666667,-5.25,-2.5,-3,-8.583333333,-5.25,-5.083333333,-43,-58,-20,-63,-103,-39,-55,-83,-29,-58,-56,-51,-66,-80,-63,-30,-36,-103,-63,-61,4.122186828,3.214550254,3.915780041,4.158780416,4.187825067,5.119037552,2.778434266,4.05548637,5.976595768,4.468746689,5.087119802,4.245318277,4.188729467,4.458563432,3.467380463,5.334280219,4.156047073,3.449857265,5.429297627,2.937479852,-4.833333333,4.514482867
0,-4,-4.666666667,-2.5,-5.583333333,-10.83333333,-3.416666667,-4.666666667,-6.083333333,-4.083333333,-3.333333333,-2.833333333,-3.5,-2.583333333,-5.916666667,-5.5,-3.583333333,-3.5,-8.5,-6.75,-4.416666667,-48,-56,-30,-67,-130,-41,-56,-73,-49,-40,-34,-42,-31,-71,-66,-43,-42,-102,-81,-53,3.789938834,4.696871944,5.334280219,5.38446137,3.040135563,1.781640375,4.559372631,3.824759846,4.337119558,2.10338832,6.322159202,4.776838057,5.501377238,5.869154087,1.977142106,3.679385654,3.630677372,3.91964748,3.137022329,3.502163833,-4.8125,4.542650887
0,-3.68,-5.76,-5.52,-8.24,-8.84,-4.64,-6.52,-7.16,-5.16,-1.72,-0.8,-6.64,-2,-4.6,-4.96,-5.04,-3.76,-9.4,-6.56,-1.44,-92,-144,-138,-206,-221,-116,-163,-179,-129,-43,-20,-166,-50,-115,-124,-126,-94,-235,-164,-36,3.508560959,3.939966159,2.063976744,3.688721549,4.95546836,4.635730795,3.489508084,3.693237063,3.508085898,4.747982027,5.816642789,2.870540019,3.741657387,4.932882862,3.791217922,2.922327839,3.643258615,4.072263908,4.691126375,4.592385001,-5.122,4.617695962
0,-3.541666667,-3.583333333,-3.375,-4.125,-9.5,-3.583333333,-3.291666667,-5.625,-4.208333333,-4.416666667,-5.125,-4.625,-4.291666667,-6.458333333,-5.083333333,-3.25,-4.541666667,-6.916666667,-6.583333333,-5.083333333,-85,-86,-81,-99,-228,-86,-79,-135,-101,-106,-123,-111,-103,-155,-122,-78,-109,-166,-158,-122,4.117609761,5.539711707,3.774197294,6.91760514,2.843757465,5.323587109,6.41654903,4.69794127,2.536330226,3.705655685,5.110198669,4.670094497,4.133418068,6.68534521,4.402733012,3.151949017,3.799075021,7.330203548,5.132307445,3.786895788,-4.860416667,5.017396386
0,-3.375,-5.291666667,-3.583333333,-6.791666667,-9.916666667,-4.416666667,-5.583333333,-6.375,-4.208333333,-2.5,-1.791666667,-5.416666667,-2.416666667,-4.583333333,-5.625,-3.583333333,-3.333333333,-8,-5.75,-3.541666667,-81,-127,-86,-163,-238,-106,-134,-153,-101,-60,-43,-130,-58,-110,-135,-86,-80,-192,-138,-85,4.030454716,4.476792006,4.252024241,5.098841869,3.50051756,4.210924371,5.098308898,3.853992848,4.373628149,3.867366254,6.143070799,5.012303702,3.450477808,6.049913163,2.446159368,3.955366928,4.330545368,3.489113504,3.541677323,3.550617419,-4.804166667,4.656892666
0,-3.416666667,-5.833333333,-3.833333333,-6.291666667,-8.708333333,-4.708333333,-5.541666667,-5.541666667,-5.5,-3.833333333,-3.958333333,-6.208333333,-4.208333333,-7.333333333,-6,-3.25,-3.625,-8.625,-7.375,-3.583333333,-82,-140,-92,-151,-209,-113,-133,-133,-132,-92,-95,-149,-101,-176,-144,-78,-87,-207,-177,-86,4.633682606,3.679161845,4.536486542,5.622000005,6.477245568,4.929760261,5.970792436,5.283108165,2.963546641,4.922589162,6.160739415,3.587165123,5.200160254,3.509820591,3.078678429,3.454675471,5.198766576,7.733678466,2.222659981,5.115336418,-5.36875,5.071926666
0,-2.5,-4.416666667,-4.166666667,-6.125,-9.333333333,-4.166666667,-5.208333333,-4.416666667,-5.25,-4.708333333,-5.208333333,-5.208333333,-4.416666667,-7.708333333,-3.916666667,-2.833333333,-3.416666667,-10.16666667,-8.625,-4.125,-60,-106,-100,-147,-224,-100,-125,-106,-126,-113,-125,-125,-106,-185,-94,-68,-82,-244,-207,-99,4.010854837,6.184951349,3.434690881,4.445931213,3.279271747,3.749396087,4.293363601,5.274356888,2.770182854,3.653219743,5.191792575,3.922944398,2.976964703,4.388514324,3.988207254,3.143892169,4.302847052,5.155551391,3.57299655,4.110564332,-5.295833333,4.571649881
0,-1.333333333,-5.416666667,-2.666666667,-4.083333333,-8.166666667,-4.166666667,-2.583333333,-5.25,-6.583333333,-2.833333333,-5.333333333,-4.166666667,-3.833333333,-7.666666667,-4.25,-1.333333333,-1.75,-10.83333333,-7.25,-3.666666667,-16,-65,-32,-49,-98,-50,-31,-63,-79,-34,-64,-50,-46,-92,-51,-16,-21,-130,-87,-44,4.20677664,2.778434266,2.309401077,3.776923552,4.745013331,2.823065173,4.832810839,3.671140521,1.311372171,5.390789002,4.754583116,3.857303187,2.516611478,4.438126823,2.632834629,5.193235694,3.720337228,4.302923601,0.965307299,3.420083288,-4.658333333,4.346446505
0,-3.266666667,-5.933333333,-2.6,-5.8,-9.533333333,-4.533333333,-4.933333333,-6.533333333,-4.733333333,-3.933333333,-3.4,-5.066666667,-4.933333333,-6.266666667,-3.4,-3.533333333,-3.666666667,-9.533333333,-7.133333333,-4.333333333,-49,-89,-39,-87,-143,-68,-74,-98,-71,-59,-51,-76,-74,-94,-51,-53,-55,-143,-107,-65,3.534860407,2.789435854,5.068107565,5.784214973,3.88893424,2.445598573,3.150207854,3.481926123,2.433887739,4.415341221,6.555259611,3.918211448,4.542917041,4.495500396,6.489552043,4.068461743,1.951800146,3.563037762,5.370111287,4.047338926,-5.153333333,4.546407617
0,-1.875,-4.4375,-4.9375,-6.75,-8.4375,-4.4375,-5.1875,-6.5625,-4.9375,-4.375,-4.875,-5.875,-4.5,-6.6875,-4.125,-3.125,-3.75,-8.9375,-6.875,-3.75,-30,-71,-79,-108,-135,-71,-83,-105,-79,-70,-78,-94,-72,-107,-66,-50,-60,-143,-110,-60,6.206179716,5.341270136,2.379600807,4.553387018,3.632606961,3.741100551,4.982887382,4.146785904,4.312288642,4.364630569,4.014556846,3.138470965,5.403702434,3.646345202,5.044799302,2.801785145,3.820994635,7.379871273,5.071160288,4.683303677,-5.221875,4.743827198
0,-2.083333333,-5.583333333,-2.125,-3.666666667,-7.791666667,-3.291666667,-3.708333333,-5.333333333,-5.041666667,-3.291666667,-4.958333333,-4.208333333,-4,-7.166666667,-4.916666667,-1.958333333,-2.208333333,-10.25,-7.375,-3.916666667,-50,-134,-51,-88,-187,-79,-89,-128,-121,-79,-119,-101,-96,-172,-118,-47,-53,-246,-177,-94,4.085144526,3.295803216,4.276452207,5.902590932,5.978069826,4.143923437,4.534689162,3.459915388,3.085437981,4.777475836,5.254225353,4.818254841,4.625073442,5.362240501,3.670288067,4.164854678,3.647264212,2.70667452,3.033329352,4.60544731,-4.64375,4.769276948
0,-0.8,-6.866666667,-1.933333333,-3.6,-8.333333333,-5.066666667,-4.266666667,-2.333333333,-6.133333333,-4.733333333,-6.8,-5.133333333,-5,-8.266666667,-3.066666667,-0.6,-0.733333333,-11.93333333,-9.133333333,-3.933333333,-12,-103,-29,-54,-125,-76,-64,-35,-92,-71,-102,-77,-75,-124,-46,-9,-11,-179,-137,-59,3.121355017,2.030716505,3.614784456,4.732863826,2.84521319,1.387014608,2.604026187,5.340768627,2.47463321,4.72783047,4.693460496,2.030716505,4.123105626,2.576450123,4.44757826,3.135055251,5.188815811,3.305118685,3.440653316,2.96326718,-4.933333333,4.569707017
0,-1.692307692,-5.923076923,-4.307692308,-6.384615385,-7.769230769,-5.307692308,-5.538461538,-6.461538462,-7.384615385,0.230769231,-2.307692308,-5.307692308,-1.461538462,-5.153846154,-5.076923077,-3,-0.461538462,-11.07692308,-6.615384615,-0.846153846,-22,-77,-56,-83,-101,-69,-72,-84,-96,3,-30,-69,-19,-67,-66,-39,-6,-144,-86,-11,3.945136571,1.497861724,2.496150883,3.279696671,3.515533297,1.109400392,2.145358735,3.332051035,1.386750491,4.815839251,4.607685887,2.097006413,4.095025124,2.823890751,2.628736657,4.242640687,4.611857627,3.148055973,1.386750491,3.312757005,-4.592307692,4.170770366
0,-2.833333333,-4.388888889,-1.722222222,-3.055555556,-9.722222222,-2.833333333,-2.277777778,-5.777777778,-3.666666667,-3.277777778,-4.944444444,-2.777777778,-3.722222222,-7.388888889,-6.222222222,-3.722222222,-3.222222222,-10.38888889,-6.055555556,-3.833333333,-51,-79,-31,-55,-175,-51,-41,-104,-66,-59,-89,-50,-67,-133,-112,-67,-58,-187,-109,-69,3.974181381,5.030949962,4.508887375,5.875895148,2.782414431,4.462260045,5.377573863,3.523960932,3.253956867,4.281362559,4.708843023,4.771922236,4.750300988,5.203379998,2.669116522,2.8034759,2.819168746,4.016713449,5.115975236,4.422535871,-4.591666667,4.788578715
0,-3.727272727,-6.090909091,-1.727272727,-3.818181818,-11.27272727,-5.272727273,-5,-5.545454545,-5.272727273,-4.545454545,-5.818181818,-3.909090909,-5.090909091,-6.181818182,-6,-2.727272727,-3.090909091,-9.454545455,-6.181818182,-6.454545455,-41,-67,-19,-42,-124,-58,-55,-61,-58,-50,-64,-43,-56,-68,-66,-30,-34,-104,-68,-71,4.244782894,3.700122848,4.880387466,7.678778312,3.875329898,3.977207792,5.458937626,3.045115314,2.004540301,2.339386089,5.344495894,6.625021441,3.806692671,8.388303545,2.683281573,3.926599269,4.253340933,4.227614844,4.534714585,2.769968822,-5.359090909,4.934402339
0,-2.692307692,-7,-2.538461538,-3.846153846,-11.15384615,-3.846153846,-4,-4.538461538,-4.923076923,-4.230769231,-4.153846154,-5.692307692,-4.153846154,-6.846153846,-5.692307692,-3.692307692,-4.153846154,-10.92307692,-7.769230769,-4.076923077,-35,-91,-33,-50,-145,-50,-52,-59,-64,-55,-54,-74,-54,-89,-74,-48,-54,-142,-101,-53,4.210791996,2.415229458,5.839740071,7.151295382,3.312757005,4.561544947,4.795831523,4.389673196,3.426892141,3.491748515,6.229582033,3.544587785,6.121630418,6.1758421,2.626296993,3.010664804,2.192645048,3.988766277,4.105968139,4.386751616,-5.296153846,4.914733013
0,-1.722222222,-5.055555556,-1.555555556,-3.277777778,-8.333333333,-3.333333333,-3.611111111,-5.444444444,-4.444444444,-2.777777778,-5.388888889,-3.722222222,-4.5,-8.222222222,-4.222222222,-1.777777778,-0.333333333,-11.55555556,-7.222222222,-3.555555556,-31,-91,-28,-59,-150,-60,-65,-98,-80,-50,-97,-67,-81,-148,-76,-32,-6,-208,-130,-64,3.862421605,3.316132088,4.00326664,3.785507279,3.16227766,4.614554978,2.768284431,2.727252921,4.448690782,5.297674912,3.516998869,3.08326709,2.935582916,3.606457534,2.881085489,3.507228763,4.752708206,3.257971621,2.462795054,4.18993503,-4.502777778,4.435337023
